numero_sinistr,Charge,exercice,Police
200700040002,6000,2007,191559
200700045156,68086.32,2007,191562
200700047121,121270.58,2007,191575
201000053237,109650,2010,191581
201000005054,-3800,2010,191586
200900006825,6000,2009,191586
201100001129,46654.59,2011,191586
200700034803,22267.17,2007,191595
200800049694,6000,2008,191607
200800044042,-1825,2008,191612
200700026358,1392,2007,191612
200900005125,6000,2009,191655
200700042366,-2000,2007,191660
200800000007,10612.51,2008,191676
200800030857,6000,2008,191678
200800040473,10000,2008,191721
201000020517,3177,2010,191721
200900031985,-1800,2009,191732
201000002315,-2500,2010,191732
201100057971,6000,2011,191754
200700040670,5932,2007,191772
200700043866,21794.95,2007,191774
200800047000,6000,2008,191774
201100005942,-1800,2011,191796
200800025570,6000,2008,191803
200800046682,140297.95,2008,191812
200800026349,-4500,2008,191819
200900009465,-4500,2009,191822
200700042912,15500,2007,191825
200700046384,57150,2007,191841
200800018553,60221.67,2008,191841
200800026726,6000,2008,191841
201000037636,377150,2010,191848
200800004147,2820.31,2008,191865
201000034770,48954,2010,191865
200900000314,6000,2009,191865
200900021721,22509.94,2009,191866
200800053178,48150,2008,191866
201100043489,-2200,2011,191890
200800003431,18720,2008,191909
201100046512,6000,2011,191909
201000010696,6000,2010,191925
201000023348,6000,2010,191931
200900008873,63150,2009,191942
200800051886,42950,2008,191948
200800034544,-4522.09,2008,191970
200900034667,1327.46,2009,191970
200700040656,-80,2007,191975
201100012967,-2500,2011,192031
200800003711,5553.3,2008,192032
201000037617,0,2010,192032
200900036082,-500,2009,192040
201000000296,73225.11,2010,192042
200800025354,183852.96,2008,192058
201000049822,6000,2010,192064
200900015338,-1675.01,2009,192064
200900007411,-4500,2009,192067
201100029751,-3000,2011,192067
201000051521,39522.68,2010,192069
200900015219,14768.1,2009,192083
201000056044,6000,2010,192083
201100045584,6000,2011,192102
200900021717,-2700,2009,192103
201000018869,1500,2010,192108
200800051290,41258.75,2008,192113
200800002175,2404,2008,192124
200900053492,6000,2009,192127
200800008582,6000,2008,192146
200800003821,2496,2008,192163
201100062205,6000,2011,192163
200900055103,50950,2009,192163
200800027512,5040,2008,192171
200800006616,1500,2008,192179
200800047134,28986.68,2008,192201
200900015336,6000,2009,192202
200900006117,13150,2009,192232
201000001527,-1504.8,2010,192232
200800047829,6229,2008,192240
200800030339,37957.69,2008,192241
200900055206,65950,2009,192241
200900018170,6000,2009,192249
200800023797,46226.17,2008,192250
200800025887,-1351.5,2008,192262
200800015237,21004.16,2008,192269
200800032956,173536.87,2008,192271
200800015207,-1110,2008,192274
200800026487,48228.15,2008,192274
200800053158,46645.44,2008,192280
200900032751,-5450,2009,192290
200900054633,54650,2009,192290
201000042484,34648.27,2010,192301
200800042325,23675,2008,192309
200800024648,-2328,2008,192314
200800039159,28650,2008,192320
200800032800,90000,2008,192355
201000008126,2157.6,2010,192402
200800026008,17678.4,2008,192403
200900035961,6000,2009,192412
201100011605,9030,2011,192415
201000017115,-2400,2010,192422
201000015368,-1200,2010,192422
200900010603,6000,2009,192422
200800041032,-1710.84,2008,192428
200800044590,7364,2008,192438
201000027081,-3600,2010,192438
201000018724,-1700,2010,192450
200900029636,13074,2009,192450
200900055558,43450,2009,192466
201100061303,6000,2011,192466
200800025011,6000,2008,192481
201000018047,6000,2010,192484
200900043645,0,2009,192493
200800041090,-1387.5,2008,192538
200900041618,8183.11,2009,192561
200800048810,90474.45,2008,192566
200800026710,12904,2008,192584
200800046273,48930.06,2008,192587
200900042352,7995.15,2009,192593
201000023003,6000,2010,192596
201000049653,6000,2010,192599
200900014486,6000,2009,192607
200900007743,108039.87,2009,192648
201100012965,872.06,2011,192653
200900015349,1840,2009,192657
201000024836,-1300,2010,192671
200900011529,54428.32,2009,192671
200800040381,6000,2008,192684
201000053542,6000,2010,192685
201100016429,-1000,2011,192685
200900053152,6000,2009,192688
200800040770,-2187,2008,192690
200800054678,6000,2008,192704
200900021371,-500,2009,192714
201100050937,29931.17,2011,192736
200800040848,728,2008,192776
201000025674,67351.92,2010,192831
201000059146,6000,2010,192832
200900052757,45150,2009,192841
201000009165,163908.61,2010,192847
200800050702,-4500,2008,192847
200800048535,3382,2008,192865
200900028942,347069.74,2009,192873
200900000313,365,2009,192910
200800024741,12598,2008,192910
200900004153,2507.8,2009,192911
200800054046,6000,2008,192923
200900016732,24522.08,2009,192923
200900049117,6000,2009,192928
200900015357,-3500,2009,192933
200900042717,-2200,2009,192933
201000014264,-1500,2010,192933
201100021106,6000,2011,192934
201000006555,-4200,2010,192942
201000034130,-4600,2010,192944
200900002231,3620.83,2009,192953
200900028356,24650,2009,192960
200900019432,-4650,2009,192970
201000028736,79650,2010,192978
200900054708,6000,2009,192984
200900010370,170150,2009,192986
200900052736,59250,2009,193005
200900006204,11925,2009,193006
201000015357,6000,2010,193010
201100055018,6000,2011,193010
200900023101,6000,2009,193012
201000024856,0,2010,193051
200900031911,21920.89,2009,193055
200900018791,2436,2009,193056
200900019753,6000,2009,193061
201000001061,5274.48,2010,193063
201100011494,5307.14,2011,193080
201100029734,3983.13,2011,193081
200900054798,24607.5,2009,193108
200900026144,6000,2009,193139
200900055850,6000,2009,193161
200900044095,6000,2009,193163
200900021475,194150,2009,193178
200900015650,6000,2009,193180
200900050773,42150,2009,193181
201000059218,57150,2010,193196
201000000674,-1000,2010,193208
201000021339,1500,2010,193208
201100017310,21674.63,2011,193208
200900036027,3000,2009,193209
201000005059,-2500,2010,193224
200900036100,23852.45,2009,193287
200900026993,6000,2009,193292
201100026163,6000,2011,193310
200900016023,2530,2009,193333
201000052589,42150,2010,193396
200900031956,6000,2009,193402
201000008400,-4980,2010,193404
200900047567,218896,2009,193412
201100011372,12080,2011,193423
201100018701,6000,2011,193433
201000006816,6000,2010,193433
200900044731,11700.74,2009,193453
201000024840,3936,2010,193473
200900041222,-396,2009,193474
201100049944,9386.81,2011,193501
201000017112,4891.2,2010,193501
201000024850,2000,2010,193510
201000037305,12000,2010,193539
201000042396,6000,2010,193543
200900042341,4659.5,2009,193543
201000047685,950,2010,193572
201000054375,6000,2010,193576
200900039284,-1600,2009,193646
201000019050,-2200,2010,193664
200900042711,-1200,2009,193664
200900048370,6000,2009,193684
200900042161,6000,2009,193684
201000029204,38403.32,2010,193684
201000000679,-4550,2010,193684
201000056490,6000,2010,193709
200900054540,6000,2009,193728
201100025409,-2500,2011,193736
201000057189,34950,2010,193773
201000017500,6000,2010,193773
200900055049,60450,2009,193793
201000000805,-4600,2010,193804
201000048549,6000,2010,193823
201000052116,6000,2010,193847
201100031521,48950,2011,193871
201000000675,861,2010,193895
201000058484,94150,2010,193948
201100022360,5000,2011,193966
201000053848,2500,2010,193972
201000043956,6000,2010,194000
201100033368,6000,2011,194006
201000024264,6000,2010,194025
201100005074,1985,2011,194051
201100018671,-2500,2011,194191
201000030835,-2050,2010,194216
201000048526,6000,2010,194246
201000028816,-1800,2010,194253
201000032415,-2600,2010,194272
201000055056,81450,2010,194282
201000027509,6000,2010,194295
201100008538,6804,2011,194295
201100029729,6000,2011,194309
201100025428,23540.67,2011,194326
201100034696,3408,2011,194331
201100011612,-4550,2011,194331
201100000331,500,2011,194389
201000036632,-800,2010,194420
201000057566,73950,2010,194451
201100022361,-5400,2011,194453
201100008549,-7500,2011,194457
201100032637,-5000,2011,194478
201100010290,-4000,2011,194478
201100048594,51077.91,2011,194581
201100062692,56000,2011,194585
201000056775,2800,2010,194596
201100006329,12000,2011,194598
201100029583,-1800,2011,194598
201100053262,6150,2011,194611
201100005507,42240,2011,194687
201100041986,41150,2011,194689
201100001266,-5050,2011,194791
201100000335,-2800,2011,194814
201100056504,6000,2011,194819
201100021214,797.86,2011,194827
201100051179,12074,2011,194878
201100038753,1320,2011,194888
201100005169,11255,2011,194949
201100038755,1805.66,2011,194975
201100029655,11572.01,2011,195001
201100050934,7165,2011,195008
201100011593,2700,2011,195013
201100008516,-7800,2011,195050
201100011341,5930,2011,195109
201100020062,34650,2011,195121
201100048943,22182.67,2011,195139
201100025604,56000,2011,195142
201100023555,6000,2011,195179
201100017072,30511.38,2011,195220
201100022359,-4500,2011,195228
201100015852,-4500,2011,195250
201100029562,13000,2011,195265
201100040270,-4600,2011,195284
201100027472,63150,2011,195316
201100034695,6000,2011,195419
201100060146,44450,2011,195517
201100030348,4788,2011,195518
201100060796,6000,2011,195536
201100039644,60925.03,2011,195636
201100040527,6000,2011,195670
201100055490,700,2011,195690
201100047521,6311.77,2011,195800
201100050931,-4500,2011,195923
201100062125,22507.4,2011,195997
201000000258,4922.72,2010,196947
200900000759,-390,2009,196948
200700047062,24773.1,2007,196956
200900002230,36020,2009,196961
200800029137,6000,2008,196969
200800020717,-4123.2,2008,196969
200700043751,6000,2007,196970
200700033359,6000,2007,196984
200700029985,6000,2007,196985
200700020278,-3010.02,2007,196987
200800039241,-732.62,2008,196990
200800018971,-2954,2008,196990
200900021678,-1092.35,2009,196990
200900020459,9112,2009,196996
200900015279,6000,2009,196996
200700005107,6000,2007,196996
200700037116,75315,2007,196996
201100056324,6000,2011,196996
201100006092,16892.43,2011,197001
200700028922,-1505.66,2007,197001
201000047228,-1410,2010,197002
200700025224,6343.51,2007,197011
200900050226,6000,2009,197015
200700022790,6000,2007,197018
200700011593,6000,2007,197019
201100000529,10320.77,2011,197019
200800005530,-3060,2008,197022
200900019975,6000,2009,197023
200700033185,39150,2007,197034
201000054826,6000,2010,197044
200900054325,6000,2009,197051
200800035043,-1319.77,2008,197053
200800029926,-10.3,2008,197060
200800012552,-4320,2008,197070
201100014788,7117.23,2011,197070
201100005620,9850,2011,197077
201000011494,1450,2010,197078
200700042741,6000,2007,197080
201000018875,4201.46,2010,197085
200800009548,-1472.88,2008,197085
201100025897,13776.83,2011,197085
201100044514,-1000,2011,197085
200900026007,-3900,2009,197085
200700028380,-4580,2007,197088
200900043076,-100,2009,197095
200700040350,-784.54,2007,197098
200700001492,41865.36,2007,197101
200900050906,6000,2009,197101
201000029419,2277.66,2010,197101
201000023335,8045.4,2010,197101
201000045504,750,2010,197101
201000043912,2300.2,2010,197101
200700042740,6000,2007,197102
200700046443,6000,2007,197103
200700031038,-1099.92,2007,197110
200700000075,1200,2007,197110
200900044056,-4550,2009,197111
200700026416,7000,2007,197122
200700006525,3528,2007,197125
200900002651,-4200,2009,197126
200900023653,3395,2009,197130
200700032658,6000,2007,197140
200900034835,6000,2009,197156
200800012571,13655.19,2008,197163
200700043667,18033.16,2007,197165
200800043424,3700,2008,197168
200700043978,6000,2007,197172
200700034391,-3840,2007,197181
200700036383,-667.44,2007,197181
200900018679,-3000,2009,197197
200900018098,6000,2009,197202
200800019297,1150,2008,197202
200700023932,2374.56,2007,197204
200900031047,6000,2009,197205
201000033934,5963.48,2010,197208
200900009359,7856.99,2009,197208
201100031423,5146.78,2011,197213
200800010223,8262.09,2008,197213
200700001483,2096.43,2007,197213
200800021212,-590,2008,197215
200900005274,4817.71,2009,197219
201100007438,6000,2011,197219
201000017471,618.9,2010,197219
200700021403,-2000,2007,197221
200700018417,6000,2007,197222
200800012606,-3660,2008,197222
201100017909,1303.2,2011,197232
200700012510,3000.66,2007,197236
200700030471,419.4,2007,197239
200800003172,-3399.39,2008,197242
200700011451,-4245,2007,197245
201100001923,2700,2011,197245
201100017929,6000,2011,197251
200800036462,-1582.84,2008,197251
200900017018,-3259.44,2009,197251
200700027913,-3534.5,2007,197255
200700000059,25204.91,2007,197256
200700039479,6172.15,2007,197266
200800048534,6000,2008,197267
200800051645,6000,2008,197270
200700027946,-2700,2007,197270
200700010694,6000,2007,197270
200700006926,-3000,2007,197270
200700034572,5376.83,2007,197270
201100035984,-250.3,2011,197274
200800002385,6000,2008,197275
200700021513,53000,2007,197278
200800012569,-2640,2008,197288
201100018045,-1000,2011,197294
200900024246,6000,2009,197305
200900036336,-2528.33,2009,197314
201100042325,-3800,2011,197318
200800002367,-2640,2008,197354
200800017931,1787.87,2008,197366
201100028517,5740,2011,197366
200700012662,22998,2007,197369
201100045074,-880,2011,197370
200700032475,-4286.4,2007,197371
200700024760,3029.37,2007,197374
200700013941,6000,2007,197379
200900053530,68150,2009,197379
201000000914,9326.75,2010,197379
200800017255,-3000,2008,197383
200800052329,42150,2008,197398
200900055995,20068,2009,197400
201000026801,6000,2010,197400
200900042904,8029.6,2009,197407
201100034860,6000,2011,197410
200800050726,45900.21,2008,197416
200800031553,6232.8,2008,197417
201000001894,24024.06,2010,197417
200800002164,11363.16,2008,197421
200800032016,-1313.1,2008,197422
200900041488,9000,2009,197438
200800030712,10033.5,2008,197444
200700034537,6730.8,2007,197446
200700024715,6000,2007,197449
200900001522,1926.1,2009,197459
200900036777,6000,2009,197464
200800033055,-2850,2008,197464
200700007973,-2950,2007,197476
200700020113,37150,2007,197497
200800022388,-2733.6,2008,197502
201000039806,-4900,2010,197516
201100044656,1450,2011,197516
200700021616,-4500,2007,197516
200800013827,-479.76,2008,197524
200900031457,6000,2009,197527
200700016288,-4369.89,2007,197529
200900025715,-1920,2009,197534
200900042313,6000,2009,197535
200800038267,18728,2008,197554
